TicketId,Type,SubType,Status,Date,Preprocessed_EmailBody,Preprocessed_Subject,Masked_CustomerID,Masked_AgreementID
64609,REQUEST,FORECLOSURE,Close,2017-04-05 15:20:00,"dear sir as i have said, i have received a better offer from hdfc bank and already given hdfc for loan processing. please send me urgently document given below, foreclosure letter awaiting for your reply.",re: [ticketid:rf99999]request for documents,12006690,0
64623,REQUEST,FORECLOSURE,Close,2017-04-05 16:00:00,"dear sir, i am mr. shrikant vithhal mandhare having home loan in your bank, my loan a/c no is - loannumber , i request you please give me my loan foreclosure amount & list of document . plz do the needful &",required foreclosure amount & list of document loan a/c no. loannumber,12002257,0
64637,REQUEST,FORECLOSURE,Close,2017-04-05 16:40:00,sir i have loan with your bank and on 9th of every month my emi goes through ecs rs. 999999 on the loan loannumber but this month it has not got clear from my account i do have sufficient balance. do reply me about the same kunal kerkar 9999999999 =,monthly ecs,12011399,0
64645,REQUEST,FORECLOSURE,Close,2017-04-06 00:00:00,"dear sir, 
 
 at the outset we are",re: re:re: re:re:[ticketid:rf99999]closure of loan.,12006590,0
64687,REQUEST,REPAYMENT SCHEDULE,Close,2017-04-06 00:00:00,"dear sir my loan number loannumber please send it certificate of f y 99-99 & your lets repayment schedule as soon as possible. 
 nikita jewellers pvt ltd. 
 'jewellery ki jaan, sundarta ki pehchan' 
 an iso 9999:9999 certified company 
 
 https://www.youtube.com/watch v=nzzthlqyq99",require it certificate f y 99-99 with repayment schedule,12006717,0
64690,REQUEST,REPAYMENT SCHEDULE,Close,2017-04-06 00:00:00,"dear sachin, for your mail. as discussed with you i am making following payments. principal out standing 9999999 other charges : 999 total 9999999 please confirm the same &",fw: repaysch : loan number loannumber,12004805,0
64693,REQUEST,FORECLOSURE,Close,2017-04-06 00:00:00,"dear sir i have a lone account at your branch , my lone account no. is loannumber with the name rais ahmed qureshi i want to for close it because of my personal reason , i request you to do the same i would be for you",request for forclosing,12005632,11231161
64698,QUERY,CHANGEOFROI,Close,2017-04-06 00:00:00,"kindly acknowledge the receipt of switch fees and please send the new repayment schedule for both the loans. n regards, vaibhav jain. ========================= m/s v s stampings, m/s s k i laminations, ========================= f - 999, sector - 9, bawana industrial area, delhi - 999999. (m) : 9999999999. re:re:[ticketid:rf99999]rate of interest on hl and lap 
 
 
 dear customer, 
 greetings
 from edelweiss. 
 sir,
 as an esteemed customer and with to your
 request on the increase of roi, we would like to reconsider the roi for your
 loan. 
 your
 present roi for loan no. loannumber is 9.99% and for top up loan no.ldel9tu999999999 is 99.99% and we are offering you a
 roi of 9.99% on hl loan and 99% on top up loan along with 99,999/- switch fee (plus service tax) for both loans. 
 this
 is the",re:[ticketid:rf99999]rate of interest on hl and lap,12002765,11224592
64744,REQUEST,FORECLOSURE,Close,2017-04-06 10:50:00,"dear edelweiss please provide me following docc 9)loan sanction letter, 9) list of documents, 9)four closer letter &",docc require loan no loannumber,12002407,0
64828,REQUEST,SOA,Close,2017-04-06 12:20:00,reminder 9 kindly send latest soa for 9cr & 99 lakhs loan . iam receiving soa of 9.9 crloan which is already closed,reminder latest soa re: [ticketid:rf99999]soa,12003143,0
64835,REQUEST,FORECLOSURE,Close,2017-04-06 12:50:00,"dear sir, please issue me foreclosure letter ,as early as possible , your given 9 week is over , please sir",foreclosure letter,12010222,11242130
64853,QUERY,TDSREIMBRELATED,Close,2017-04-06 13:25:00,"sir please credit the amount to state bank of india, s.b. a/c no 99999999999 in the name of lachhman m rijhwani, turner road, bandra west branch. m/s ashoka builders 999-999, veena beena, turner road, bandra (w), mumbai - 999 999 tel - 99999999 tds refund - loan no. loannumber dear customer,",re: tds refund - loan no. loannumber,12012226,11246336
64864,REQUEST,Others,Close,2017-04-06 13:45:00,"dear mr. shah, 
 this has reference to the telecon i had with you. our canara bank is debited with rs. 999999 towards monthly loan installment on 9th of every month. we have noticed that this month the installment is not yet debited. kindly debit the same at the earliest. kind",lap loan a/c loannumber of demartini hitkari fine products pvt. ltd.,12006037,0
64868,REQUEST,FORECLOSURE,Close,2017-04-06 13:55:00,"dear sir, as per the below mail from your side, there is an excess payment done by us of rs9999.99 as can be checked in the statement of account. request you to refund it to us at the earliest.",re: statementofaccount : loan number loannumber,12002983,0
64908,REQUEST,Others,Close,2017-04-06 15:30:00,"dear sir kind attention shri sachin sahi sir as i have already cleared my account ,i request you to release my documents at the earliest. i am",loan a/c no loannumber & loannumber,12007097,0
64940,REQUEST,FORECLOSURE,Close,2017-04-06 16:10:00,"respected sir/ madam i want for closer letter for my below loan account no. 9) loannumber 9) loannumber on 9 april 9999 at 99:99, < EmailID > wrote: 
 
 dear customer, ref no : loan number loannumber",re: finalit : loan number loannumber,12001003,11220026
64970,QUERY,CHANGEOFROI,Close,2017-04-07 00:00:00,"dear sir/madam
 i have a home loan account in your bank as a name of yogesh sharma & my loan account no.
 loannumber .i have paid your monthly installment on time every month 9th on dated.
 so i request to you please reduce my interest rate 
 &",request for reduce of home loan interest rate,12008066,11235764
65010,REQUEST,FORECLOSURE,Close,2017-04-07 00:00:00,"sir. kindly provide foreclosure letter as soon as possible it is very important for me regarding paresh.jani on 99 apr 9999 9:99 pm, EmailID wrote: on 9 apr 9999 9:99 pm, EmailID wrote: sir....as l had apply for loan closed i will go for loan closed & i will attached cheque copy of a payment pls mail a foreclosure letter to my register email id .pls email as soon as possible . regarding paresh.jani on 9 apr 9999 9:99 pm, EmailID wrote: dear customer,",re:re:[ticketid:rf99999] ticket created- 99999 - fc_ loannumber,12009967,0
65024,REQUEST,FORECLOSURE,Close,2017-04-07 00:00:00,"dear sir/madam, 
 
 reference my housing loan account no: loannumber , i, kishore
jakkani, the undersigned, wish to foreclose the loan. 
 
 with respect to same, i request you to kindly furnish me the following documents: 
 
 foreclosure letter; 
 list of documents (lod); and 
 payment schedule (past and future). 
 
 in anticipation of an early response,",regarding loan a/c no.: loannumber,12003436,0
65027,REQUEST,SOA,Close,2017-04-07 00:00:00,please send me soa of yashodhan assocites for tds purpose --,please send me soa yashodhan associates,12007913,0
65032,REQUEST,SOA,Close,2017-04-07 00:00:00,"dear sir / madam, please send us latest and updated, outstanding principal amount, and list of documents we had submitted, at the time of loan, also we request you to please send emi schedule.",loan no - loannumber,12002730,11224558
65035,REQUEST,Others,Close,2017-04-07 00:00:00,"hi, 
 
 
 
 
 i credited money on monday morning april 99rd in axis savings account... till not deducted money from my account. 
 
 
 
 
loan# loannumber 
 
 suresh m 
 
 amount per month : rs.99,999 
 
 
 
 
 
 
 
 let me know... 
 
 
 
 suresh m 
 99999 99999",this month due till not deducted from my account...,12007236,11235896
65037,REQUEST,Others,Close,2017-04-07 00:00:00,"ecs not deducted on 9th april99 on 9 apr 9999 9:99 p.m., ""narendrabhandari999"" < EmailID > wrote: sir ecs on 9th day of april still not debited from account plz revert soon sent from my samsung galaxy smartphone. proit : loan number loannumber 
 dear customer, ref no : loan number loannumber",re: proit : loan number loannumber,12001565,0
65318,REQUEST,FORECLOSURE,Close,2017-04-07 10:45:00,dear edelweiss team this mail is regarding requirement of list of document and foreclosure letter of my loan account number lmumlap999999999 as i am shifting my entire banking to hdfc bank all my accouts and loans to be shifted to hdfc bank requesting to please provide the list of document and foreclosure letter on urgent basis,loannumber account for closure and list of document,12009481,0
65326,QUERY,CHANGEREPAYMODE,Close,2017-04-07 10:45:00,"sirs, please note that at present you are debiting emi on my loan from state bank of india, kurla nehru nagar branch. if i wish to change it to central bank of india, kurla nehru nagar branch due to poor service of sbi then please let me know the procedure for the same.",loan a/c no. - loannumber - change of bank for deducting emi.,12004633,0
65337,REQUEST,Others,Close,2017-04-07 10:45:00,"hello, 
 
 i have a lap loannumber and my emi for the month of april has not yet being deducted which had to be debited on 9 th april,
 
 
 could you let me know the reason and request you to contact me at 9999999999 to take further action if there is any issues",emi for april 9999,12002553,0
65339,REQUEST,FORECLOSURE,Close,2017-04-07 10:45:00,hello sir good morning its a kind request for your esteem organisation to please arrange to close the loan account and handover the original title deeds of security properties today . your early response in this,urgency - request for original documents,12002935,0
65370,REQUEST,SOA,Close,2017-04-07 11:40:00,dear sir i want my account statement as soon as possible account number : loannumber,account statement,12004304,11228517
65379,REQUEST,FORECLOSURE,Close,2017-04-07 11:55:00,"hi 
 
 i have submitted the dd from axis bank to edelweiss yesterday , can i have please the original document of my house as early as possible 
 
 
 
 
 
 
 
 
 
 
 kiran nadankar 
 dir: 
 +99 (99) 9999 9999 
 
 . 
 
 
 
 
 
 re:re:re:[ticketid:rf99999]foreclosure letter 
 
 
 
 
 dear customer,",re: foreclosure letter,12001012,0
65384,REQUEST,FORECLOSURE,Close,2017-04-07 12:15:00,,,12005953,0
65411,QUERY,TDSREIMBRELATED,Close,2017-04-07 12:55:00,"and 
 dear customer,",pl change the bank details for refund of tds,12008146,0
65421,REQUEST,Others,Close,2017-04-07 13:20:00,"dear team, request you to share the interest certificate, statement of account from inception to closure date and closure letter for the below mentioned loan account number for financial year 9999-9999 and 9999-9999. 9. loannumber 9. loannumber 9. loannumber -- akshar's telecom #99 east circle road v.v.puram bangalore - 999 999 ph - 9999999999, 9999999999",request for interest certificate,12001663,0
65429,REQUEST,Others,Close,2017-04-07 13:40:00,"respected sir/madam i mohinder kapoor is an applicant of loan for an amount of 9,99,99,999/- (one crore seventy lac rupees only) which has been sanctioned and disbursed from your esteemed company. my e.c.s date as of now is 9th of every month since it is an l.r.d loan sanctioned to me and i get rent amounts on 9st or 9nd of every month and therefore it is very inconvenient for me to get the funds transferred in to the escrow account in just two days as the cheques usually takes two working days to get cleared and if any nonworking day falls in between then it is not possible for funds to get transferred in escrow before 9th... so it is my humble request to you to kindly shift my e.c.s date from 9th to 99th every month as i will ample amount of days to perform the fund transfer without any inconvenience ..",request to shift the e.c.s date,12013832,0
